"","Barcode","Head","Tail","Tophat","Soap","FusionScan","Prada"
"12878","TCGA-AB-2848-03A_1","SOS2","C14orf138",NA,"Soapfuse",NA,NA
"12883","TCGA-AB-2848-03A_1","TAS2R14","PRH1",NA,"Soapfuse",NA,NA
"12884","TCGA-AB-2848-03A_1","TMEM111","PRRT3",NA,"Soapfuse",NA,NA
"12888","TCGA-AB-2848-03A_1","TNFAIP8L2","SCNM1",NA,"Soapfuse",NA,NA
"12889","TCGA-AB-2848-03A_1","TTTY15","USP9Y",NA,"Soapfuse",NA,NA
"12890","TCGA-AB-2848-03A_3","ARL8B","TEX101","Tophat",NA,NA,NA
"12891","TCGA-AB-2848-03A_3","ARRDC1","ARRDC1-AS1","Tophat",NA,NA,NA
"12893","TCGA-AB-2848-03A_3","BMS1P20","ENSG00000211676","Tophat",NA,NA,NA
"12894","TCGA-AB-2848-03A_3","CR1L","CR1","Tophat",NA,NA,NA
"12895","TCGA-AB-2848-03A_3","DDX3Y","DDX3X","Tophat",NA,NA,NA
"12896","TCGA-AB-2848-03A_3","DLG2","UNC45B","Tophat",NA,NA,NA
"12897","TCGA-AB-2848-03A_3","EXOC7","ZACN","Tophat",NA,NA,NA
"12898","TCGA-AB-2848-03A_3","FTH1","BEST1","Tophat",NA,NA,NA
"12899","TCGA-AB-2848-03A_3","GNAQ","ENSG00000214077","Tophat",NA,NA,NA
"12900","TCGA-AB-2848-03A_3","HFM1","ENSG00000226958","Tophat",NA,NA,NA
"12901","TCGA-AB-2848-03A_3","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"12902","TCGA-AB-2848-03A_3","HFM1","ENSG00000241781","Tophat",NA,NA,NA
"12903","TCGA-AB-2848-03A_3","HFM1","PCBD2","Tophat",NA,NA,NA
"12904","TCGA-AB-2848-03A_3","HFM1","PPEF2","Tophat",NA,NA,NA
"12906","TCGA-AB-2848-03A_3","HLA-G","HLA-B","Tophat",NA,NA,NA
"12907","TCGA-AB-2848-03A_3","IGFBP7-AS1","IGFBP7","Tophat",NA,NA,NA
"12908","TCGA-AB-2848-03A_3","KANSL1","ENSG00000246634","Tophat",NA,NA,NA
"12909","TCGA-AB-2848-03A_3","LTB4R2","LTB4R","Tophat",NA,NA,NA
"12910","TCGA-AB-2848-03A_3","MALAT1","ENSG00000248527","Tophat",NA,NA,NA
"12911","TCGA-AB-2848-03A_3","NOTCH2NL","ENSG00000251948","Tophat",NA,NA,NA
"12912","TCGA-AB-2848-03A_3","NUMA1","IL18BP","Tophat",NA,NA,NA
"12913","TCGA-AB-2848-03A_3","PID1","ENSG00000229344","Tophat",NA,NA,NA
"12914","TCGA-AB-2848-03A_3","PSMB8","TAP1","Tophat",NA,NA,NA
"12915","TCGA-AB-2848-03A_3","SEC14L1","HFM1","Tophat",NA,NA,NA
"12916","TCGA-AB-2848-03A_3","SRPK2","NKAIN3","Tophat",NA,NA,NA
"12917","TCGA-AB-2848-03A_3","WDR6","DALRD3","Tophat",NA,NA,NA
"12918","TCGA-AB-2848-03A_3","ZNF746","ZNF767P","Tophat",NA,NA,NA
"12919","TCGA-AB-2848-03A_3","ACAD10","ALDH2",NA,"Soapfuse",NA,NA
"12921","TCGA-AB-2848-03A_3","BCL2L2","PABPN1",NA,"Soapfuse",NA,NA
"12923","TCGA-AB-2848-03A_3","C16orf53","MVP",NA,"Soapfuse",NA,NA
"12925","TCGA-AB-2848-03A_3","FAM117A","SLC35B1",NA,"Soapfuse",NA,NA
"12946","TCGA-AB-2848-03A_3","HOXA4","HOXA3",NA,"Soapfuse",NA,NA
"12950","TCGA-AB-2848-03A_3","KIAA1267","ARL17A",NA,"Soapfuse",NA,NA
"12954","TCGA-AB-2848-03A_3","KIAA1267","ARL17B",NA,"Soapfuse",NA,NA
"12960","TCGA-AB-2848-03A_3","MS4A7","MS4A14",NA,"Soapfuse",NA,NA
"12964","TCGA-AB-2848-03A_3","NCOR2","SCARB1",NA,"Soapfuse",NA,NA
"13000","TCGA-AB-2848-03A_3","NDUFB8","SEC31B",NA,"Soapfuse",NA,NA
"13026","TCGA-AB-2848-03A_3","PRHOXNB","CDX2",NA,"Soapfuse",NA,NA
"13027","TCGA-AB-2848-03A_3","PXMP4","E2F1",NA,"Soapfuse",NA,NA
"13031","TCGA-AB-2848-03A_3","RAB27A","LYZ",NA,"Soapfuse",NA,NA
"13034","TCGA-AB-2848-03A_3","RASSF4","ZNF22",NA,"Soapfuse",NA,NA
"13040","TCGA-AB-2848-03A_3","RRM2","C2orf48",NA,"Soapfuse",NA,NA
"13044","TCGA-AB-2848-03A_3","SIRPB1","SIRPD",NA,"Soapfuse",NA,NA
"13053","TCGA-AB-2848-03A_3","SIRPB2","NSFL1C",NA,"Soapfuse",NA,NA
"13059","TCGA-AB-2848-03A_3","TNFAIP8L2","SCNM1",NA,"Soapfuse",NA,NA
"13065","TCGA-AB-2848-03A_3","TPD52L2","DNAJC5",NA,"Soapfuse",NA,NA
"13077","TCGA-AB-2848-03A_3","VAMP8","VAMP5",NA,"Soapfuse",NA,NA
"13080","TCGA-AB-2849-03A_5","ANKRD30BL","ENSG00000248527","Tophat",NA,NA,NA
"13081","TCGA-AB-2849-03A_5","CASP6","ENSG00000005059","Tophat",NA,NA,NA
"13082","TCGA-AB-2849-03A_5","DLG2","UNC45B","Tophat",NA,NA,NA
"13084","TCGA-AB-2849-03A_5","EIF3I","EIF3IP1","Tophat",NA,NA,NA
"13085","TCGA-AB-2849-03A_5","ENO1","EDARADD","Tophat",NA,NA,NA
"13086","TCGA-AB-2849-03A_5","FMO5","CCT8","Tophat",NA,NA,NA
"13087","TCGA-AB-2849-03A_5","GNAQ","ENSG00000214077","Tophat",NA,NA,NA
"13088","TCGA-AB-2849-03A_5","HFM1","ENSG00000226958","Tophat",NA,NA,NA
"13089","TCGA-AB-2849-03A_5","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"13090","TCGA-AB-2849-03A_5","HFM1","ENSG00000241115","Tophat",NA,NA,NA
"13092","TCGA-AB-2849-03A_5","HFM1","PPEF2","Tophat",NA,NA,NA
"13095","TCGA-AB-2849-03A_5","HFM1","SEC14L1","Tophat",NA,NA,NA
"13096","TCGA-AB-2849-03A_5","HSH2D","ECT2",NA,"Soapfuse",NA,NA
"13098","TCGA-AB-2849-03A_5","KIAA0825","PCBD2","Tophat",NA,NA,NA
"13099","TCGA-AB-2849-03A_5","LMTK2","TBC1D5","Tophat",NA,NA,NA
"13100","TCGA-AB-2849-03A_5","MALAT1","ENSG00000225630","Tophat",NA,NA,NA
"13101","TCGA-AB-2849-03A_5","MALAT1","ENSG00000229344","Tophat",NA,NA,NA
"13102","TCGA-AB-2849-03A_5","MALAT1","ENSG00000237973","Tophat",NA,NA,NA
"13103","TCGA-AB-2849-03A_5","PCBD2","VPS13B","Tophat",NA,NA,NA
"13104","TCGA-AB-2849-03A_5","PID1","ENSG00000239935","Tophat",NA,NA,NA
"13106","TCGA-AB-2849-03A_5","SDR39U1","KHNYN","Tophat",NA,NA,NA
"13108","TCGA-AB-2849-03A_5","SEC14L1","HFM1","Tophat",NA,NA,NA
"13110","TCGA-AB-2849-03A_5","SLCO5A1","ENSG00000248527","Tophat",NA,NA,NA
"13111","TCGA-AB-2849-03A_5","SRPK2","NKAIN3","Tophat",NA,NA,NA
"13112","TCGA-AB-2849-03A_5","TMC6","TMC8","Tophat",NA,NA,NA
"13113","TCGA-AB-2849-03A_5","WDR6","DALRD3","Tophat",NA,NA,NA
"13115","TCGA-AB-2849-03A_5","WIZ","ENSG00000255293","Tophat",NA,NA,NA
"13116","TCGA-AB-2849-03A_5","ZNF746","ZNF767P","Tophat",NA,NA,NA
"13117","TCGA-AB-2849-03A_5","BPTF","LRRC37A",NA,"Soapfuse",NA,NA
"13137","TCGA-AB-2849-03A_5","C16orf53","MVP",NA,"Soapfuse",NA,NA
"13138","TCGA-AB-2849-03A_5","DUS4L","BCAP29",NA,"Soapfuse",NA,NA
"13210","TCGA-AB-2849-03A_5","GKAP1","KIF27",NA,"Soapfuse",NA,NA
"13222","TCGA-AB-2849-03A_5","HBB","HBA1",NA,"Soapfuse",NA,NA
"13224","TCGA-AB-2849-03A_5","HBB","HBA2",NA,"Soapfuse",NA,NA
"13226","TCGA-AB-2849-03A_5","HOXA4","HOXA3",NA,"Soapfuse",NA,NA
"13228","TCGA-AB-2849-03A_5","KIAA1267","ARL17A",NA,"Soapfuse",NA,NA
"13232","TCGA-AB-2849-03A_5","KIAA1267","ARL17B",NA,"Soapfuse",NA,NA
"13234","TCGA-AB-2849-03A_5","KIAA1267","LRRC37A",NA,"Soapfuse",NA,NA
"13244","TCGA-AB-2849-03A_5","KIAA1267","LRRC37A2",NA,"Soapfuse",NA,NA
"13248","TCGA-AB-2849-03A_5","MLLT10","PICALM",NA,"Soapfuse",NA,NA
"13256","TCGA-AB-2849-03A_5","NDUFB8","SEC31B",NA,"Soapfuse",NA,NA
"13273","TCGA-AB-2849-03A_5","PICALM","MLLT10",NA,"Soapfuse",NA,NA
"13289","TCGA-AB-2849-03A_5","RRM2","C2orf48",NA,"Soapfuse",NA,NA
"13293","TCGA-AB-2849-03A_5","SLC12A6","HLA-90",NA,"Soapfuse",NA,NA
"13323","TCGA-AB-2849-03A_5","SUGT1P","NOL6",NA,"Soapfuse",NA,NA
"13337","TCGA-AB-2849-03A_5","TRIM58","OR2W3",NA,"Soapfuse",NA,NA
"13339","TCGA-AB-2849-03A_5","TTTY15","USP9Y",NA,"Soapfuse",NA,NA
"13342","TCGA-AB-2849-03A_5","UCHL3","LMO7",NA,"Soapfuse",NA,NA
"13343","TCGA-AB-2851-03A_4","ANKRD30BL","EGR1","Tophat",NA,NA,NA
"13346","TCGA-AB-2851-03A_4","ANKRD30BL","GRN","Tophat",NA,NA,NA
"13348","TCGA-AB-2851-03A_4","ANKRD30BL","ITGB2","Tophat",NA,NA,NA
"13351","TCGA-AB-2851-03A_4","ANKRD30BL","PCBD2","Tophat",NA,NA,NA
"13352","TCGA-AB-2851-03A_4","ANKRD30BL","PDE3A","Tophat",NA,NA,NA
"13353","TCGA-AB-2851-03A_4","ANKRD30BL","ZFP36","Tophat",NA,NA,NA
"13354","TCGA-AB-2851-03A_4","BMS1P20","ENSG00000211676","Tophat",NA,NA,NA
"13355","TCGA-AB-2851-03A_4","CAP1","ENSG00000185008","Tophat",NA,NA,NA
"13356","TCGA-AB-2851-03A_4","CD74","HFM1","Tophat",NA,NA,NA
"13358","TCGA-AB-2851-03A_4","DLG2","UNC45B","Tophat",NA,NA,NA
"13363","TCGA-AB-2851-03A_4","EIF3G","P2RY11","Tophat",NA,NA,NA
"13365","TCGA-AB-2851-03A_4","ENO1","EDARADD","Tophat",NA,NA,NA
"13366","TCGA-AB-2851-03A_4","FKBP8","PPP1R12B","Tophat",NA,NA,NA
"13367","TCGA-AB-2851-03A_4","GNAQ","ENSG00000214077","Tophat",NA,NA,NA
"13368","TCGA-AB-2851-03A_4","GRID2","GNB2L1","Tophat",NA,NA,NA
"13369","TCGA-AB-2851-03A_4","HFM1","CD74","Tophat",NA,NA,NA
"13370","TCGA-AB-2851-03A_4","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"13372","TCGA-AB-2851-03A_4","HFM1","ENSG00000241115","Tophat",NA,NA,NA
"13374","TCGA-AB-2851-03A_4","HFM1","NOTCH2NL","Tophat",NA,NA,NA
"13375","TCGA-AB-2851-03A_4","HFM1","PCBD2","Tophat",NA,NA,NA
"13377","TCGA-AB-2851-03A_4","HLA-DPA1","HLA-DPB1","Tophat",NA,NA,NA
"13380","TCGA-AB-2851-03A_4","HLA-E","LYZ",NA,"Soapfuse",NA,NA
"13382","TCGA-AB-2851-03A_4","HLA-H","HLA-B","Tophat",NA,NA,NA
"13384","TCGA-AB-2851-03A_4","JAK2","TCF3","Tophat",NA,NA,NA
"13385","TCGA-AB-2851-03A_4","KHNYN","SDR39U1","Tophat",NA,NA,NA
"13386","TCGA-AB-2851-03A_4","LMTK2","TBC1D5","Tophat",NA,NA,NA
"13387","TCGA-AB-2851-03A_4","LOC644936","ACTB","Tophat",NA,NA,NA
"13388","TCGA-AB-2851-03A_4","MALAT1","ENSG00000240155","Tophat",NA,NA,NA
"13389","TCGA-AB-2851-03A_4","NOTCH2","ENSG00000241781","Tophat",NA,NA,NA
"13391","TCGA-AB-2851-03A_4","NOTCH2NL","ENSG00000241781","Tophat",NA,NA,NA
"13392","TCGA-AB-2851-03A_4","PDE3A","ENSG00000229344","Tophat",NA,NA,NA
"13393","TCGA-AB-2851-03A_4","PID1","ENSG00000226958","Tophat",NA,NA,NA
"13395","TCGA-AB-2851-03A_4","PID1","ENSG00000239776","Tophat",NA,NA,NA
"13396","TCGA-AB-2851-03A_4","PID1","ENSG00000239935","Tophat",NA,NA,NA
"13399","TCGA-AB-2851-03A_4","PID1","HFM1","Tophat",NA,NA,NA
"13400","TCGA-AB-2851-03A_4","PPEF2","HFM1","Tophat",NA,NA,NA
"13403","TCGA-AB-2851-03A_4","SEC14L1","HFM1","Tophat",NA,NA,NA
"13405","TCGA-AB-2851-03A_4","SLC5A2","C16orf58","Tophat",NA,NA,NA
"13407","TCGA-AB-2851-03A_4","SRPK2","NKAIN3","Tophat",NA,NA,NA
"13408","TCGA-AB-2851-03A_4","UBE3C","UBXN2B","Tophat",NA,NA,NA
"13409","TCGA-AB-2851-03A_4","WIZ","ENSG00000255293","Tophat",NA,NA,NA
"13410","TCGA-AB-2851-03A_4","ADCK4","NUMBL",NA,"Soapfuse",NA,NA
"13413","TCGA-AB-2851-03A_4","ADSL","SGSM3",NA,"Soapfuse",NA,NA
"13422","TCGA-AB-2851-03A_4","BLOC1S1","RDH5",NA,"Soapfuse",NA,NA
"13423","TCGA-AB-2851-03A_4","BPTF","RDM1",NA,"Soapfuse",NA,NA
"13443","TCGA-AB-2851-03A_4","C10orf112","PLXDC2",NA,"Soapfuse",NA,NA
"13446","TCGA-AB-2851-03A_4","C16orf53","MVP",NA,"Soapfuse",NA,NA
"13448","TCGA-AB-2851-03A_4","CTBS","GNG5",NA,"Soapfuse",NA,NA
"13454","TCGA-AB-2851-03A_4","FUT4","PIWIL4",NA,"Soapfuse",NA,NA
"13455","TCGA-AB-2851-03A_4","GLYCTK","DNAH1",NA,"Soapfuse",NA,NA
"13458","TCGA-AB-2851-03A_4","KSR1","LGALS9",NA,"Soapfuse",NA,NA
"13468","TCGA-AB-2851-03A_4","MS4A7","MS4A14",NA,"Soapfuse",NA,NA
"13471","TCGA-AB-2851-03A_4","NDUFB8","SEC31B",NA,"Soapfuse",NA,NA
"13482","TCGA-AB-2851-03A_4","SIRPB2","NSFL1C",NA,"Soapfuse",NA,NA
"13487","TCGA-AB-2851-03A_4","SMG5","PAQR6",NA,"Soapfuse",NA,NA
"13496","TCGA-AB-2851-03A_4","TNFAIP8L2","SCNM1",NA,"Soapfuse",NA,NA
"13501","TCGA-AB-2851-03A_4","TRIM58","OR2W3",NA,"Soapfuse",NA,NA
"13502","TCGA-AB-2853-03A_8","AHSA2","USP34","Tophat",NA,NA,NA
"13503","TCGA-AB-2853-03A_8","ANKRD30BL","ENSG00000198744","Tophat",NA,NA,NA
"13504","TCGA-AB-2853-03A_8","ANKRD30BL","ENSG00000237973","Tophat",NA,NA,NA
"13505","TCGA-AB-2853-03A_8","ANKRD30BL","ENSG00000248527","Tophat",NA,NA,NA
"13507","TCGA-AB-2853-03A_8","BAZ2A","RBMS2","Tophat",NA,NA,NA
"13508","TCGA-AB-2853-03A_8","CCDC148","HNRNPDL","Tophat",NA,NA,NA
"13509","TCGA-AB-2853-03A_8","CLIC1","CEP112","Tophat",NA,NA,NA
"13510","TCGA-AB-2853-03A_8","CLIC1","ENSG00000231313","Tophat",NA,NA,NA
"13511","TCGA-AB-2853-03A_8","DDX3Y","DDX3X","Tophat",NA,NA,NA
"13512","TCGA-AB-2853-03A_8","DLG2","UNC45B","Tophat",NA,NA,NA
"13515","TCGA-AB-2853-03A_8","EIF3E","KHDC1","Tophat",NA,NA,NA
"13516","TCGA-AB-2853-03A_8","EIF3I","EIF3IP1","Tophat",NA,NA,NA
"13517","TCGA-AB-2853-03A_8","ENO1","EDARADD","Tophat",NA,NA,NA
"13521","TCGA-AB-2853-03A_8","FER","GNB2L1","Tophat",NA,NA,NA
"13523","TCGA-AB-2853-03A_8","GNAQ","ENSG00000214077","Tophat",NA,NA,NA
"13524","TCGA-AB-2853-03A_8","HFM1","CD74","Tophat",NA,NA,NA
"13525","TCGA-AB-2853-03A_8","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"13527","TCGA-AB-2853-03A_8","HFM1","ENSG00000241115","Tophat",NA,NA,NA
"13528","TCGA-AB-2853-03A_8","HFM1","ENSG00000241781","Tophat",NA,NA,NA
"13529","TCGA-AB-2853-03A_8","HFM1","PCBD2","Tophat",NA,NA,NA
"13532","TCGA-AB-2853-03A_8","HFM1","PPEF2","Tophat",NA,NA,NA
"13537","TCGA-AB-2853-03A_8","HFM1","SEC14L1","Tophat",NA,NA,NA
"13539","TCGA-AB-2853-03A_8","HFM1","SORCS2","Tophat",NA,NA,NA
"13540","TCGA-AB-2853-03A_8","KIAA0825","PCBD2","Tophat",NA,NA,NA
"13541","TCGA-AB-2853-03A_8","LMTK2","TBC1D5","Tophat",NA,NA,NA
"13542","TCGA-AB-2853-03A_8","LOC440311","GLTSCR2","Tophat",NA,NA,NA
"13543","TCGA-AB-2853-03A_8","LRRFIP1","KCNMB3","Tophat",NA,NA,NA
"13544","TCGA-AB-2853-03A_8","MALAT1","ENSG00000225630","Tophat",NA,NA,NA
"13545","TCGA-AB-2853-03A_8","MALAT1","ENSG00000240409","Tophat",NA,NA,NA
"13547","TCGA-AB-2853-03A_8","NOTCH2NL","ENSG00000251948","Tophat",NA,NA,NA
"13548","TCGA-AB-2853-03A_8","PCBD2","ENSG00000230021","Tophat",NA,NA,NA
"13549","TCGA-AB-2853-03A_8","PCBD2","ENSG00000232177","Tophat",NA,NA,NA
"13550","TCGA-AB-2853-03A_8","PCBD2","KIAA0825","Tophat",NA,NA,NA
"13552","TCGA-AB-2853-03A_8","PCBP2","FLJ39080","Tophat",NA,NA,NA
"13553","TCGA-AB-2853-03A_8","PDE3A","ENSG00000198744","Tophat",NA,NA,NA
"13554","TCGA-AB-2853-03A_8","PID1","ENSG00000239776","Tophat",NA,NA,NA
"13555","TCGA-AB-2853-03A_8","PID1","ENSG00000239935","Tophat",NA,NA,NA
"13556","TCGA-AB-2853-03A_8","PPEF2","HFM1","Tophat",NA,NA,NA
"13557","TCGA-AB-2853-03A_8","RPL8","ENSG00000225267","Tophat",NA,NA,NA
"13558","TCGA-AB-2853-03A_8","RPS23","ENSG00000230629","Tophat",NA,NA,NA
"13559","TCGA-AB-2853-03A_8","SDR39U1","KHNYN","Tophat",NA,NA,NA
"13560","TCGA-AB-2853-03A_8","SEC14L1","HFM1","Tophat",NA,NA,NA
"13562","TCGA-AB-2853-03A_8","SPAG5-AS1","KIAA0100","Tophat",NA,NA,NA
"13563","TCGA-AB-2853-03A_8","SQSTM1","MGAT4B","Tophat",NA,NA,NA
"13564","TCGA-AB-2853-03A_8","SRPK2","NKAIN3","Tophat",NA,NA,NA
"13565","TCGA-AB-2853-03A_8","TMC6","TMC8","Tophat",NA,NA,NA
"13566","TCGA-AB-2853-03A_8","USP9Y","USP9X","Tophat",NA,NA,NA
"13567","TCGA-AB-2853-03A_8","ADSL","SGSM3",NA,"Soapfuse",NA,NA
"13573","TCGA-AB-2853-03A_8","CTBS","GNG5",NA,"Soapfuse",NA,NA
"13582","TCGA-AB-2853-03A_8","FAM175A","HELQ",NA,"Soapfuse",NA,NA
"13606","TCGA-AB-2853-03A_8","FUT4","PIWIL4",NA,"Soapfuse",NA,NA
"13607","TCGA-AB-2853-03A_8","HNRNPUL2","BSCL2",NA,"Soapfuse",NA,NA
"13613","TCGA-AB-2853-03A_8","HOXA4","HOXA3",NA,"Soapfuse",NA,NA
"13617","TCGA-AB-2853-03A_8","NDUFB8","SEC31B",NA,"Soapfuse",NA,NA
"13664","TCGA-AB-2853-03A_8","PRR13","PCBP2",NA,"Soapfuse",NA,NA
"13678","TCGA-AB-2853-03A_8","SFT2D2","TBX19",NA,"Soapfuse",NA,NA
"13681","TCGA-AB-2853-03A_8","SUGT1P","NOL6",NA,"Soapfuse",NA,NA
"13688","TCGA-AB-2853-03A_8","TAS2R14","PRR4",NA,"Soapfuse",NA,NA
"13689","TCGA-AB-2853-03A_8","TGIF2","C20orf24",NA,"Soapfuse",NA,NA
"13693","TCGA-AB-2853-03A_8","TNFAIP8L2","SCNM1",NA,"Soapfuse",NA,NA
"13694","TCGA-AB-2853-03A_8","TRIM58","OR2W3",NA,"Soapfuse",NA,NA
"13695","TCGA-AB-2853-03A_8","VAMP8","VAMP5",NA,"Soapfuse",NA,NA
"13697","TCGA-AB-2854-03A_1","ANKRD30BL","ENSG00000225630","Tophat",NA,NA,NA
"13699","TCGA-AB-2854-03A_1","ANKRD30BL","PDE3A","Tophat",NA,NA,NA
"13700","TCGA-AB-2854-03A_1","BAZ2A","RBMS2","Tophat",NA,NA,NA
"13701","TCGA-AB-2854-03A_1","BMS1P20","ENSG00000211679","Tophat",NA,NA,NA
"13702","TCGA-AB-2854-03A_1","BMS1P20","IGLL5","Tophat",NA,NA,NA
"13703","TCGA-AB-2854-03A_1","DLG2","UNC45B","Tophat",NA,NA,NA
"13708","TCGA-AB-2854-03A_1","ENO1","EDARADD","Tophat",NA,NA,NA
"13711","TCGA-AB-2854-03A_1","EXOC7","ZACN","Tophat",NA,NA,NA
"13712","TCGA-AB-2854-03A_1","FKBP8","PPP1R12B","Tophat",NA,NA,NA
"13713","TCGA-AB-2854-03A_1","FMO5","CCT8","Tophat",NA,NA,NA
"13714","TCGA-AB-2854-03A_1","FTH1","BEST1","Tophat",NA,NA,NA
"13715","TCGA-AB-2854-03A_1","FTL","ENSG00000232368","Tophat",NA,NA,NA
"13716","TCGA-AB-2854-03A_1","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"13718","TCGA-AB-2854-03A_1","HFM1","ENSG00000241115","Tophat",NA,NA,NA
"13721","TCGA-AB-2854-03A_1","HFM1","ENSG00000241781","Tophat",NA,NA,NA
"13722","TCGA-AB-2854-03A_1","HFM1","PPEF2","Tophat",NA,NA,NA
"13725","TCGA-AB-2854-03A_1","HLA-C","HLA-B","Tophat",NA,NA,NA
"13727","TCGA-AB-2854-03A_1","HLA-DPA1","HLA-DPB1","Tophat",NA,NA,NA
"13728","TCGA-AB-2854-03A_1","HLA-DPA1","DSEL",NA,"Soapfuse",NA,NA
"13732","TCGA-AB-2854-03A_1","HLA-G","HLA-B","Tophat",NA,NA,NA
"13733","TCGA-AB-2854-03A_1","HSP90B1","LRRC28","Tophat",NA,NA,NA
"13736","TCGA-AB-2854-03A_1","HVCN1","TCTN1","Tophat",NA,NA,NA
"13737","TCGA-AB-2854-03A_1","LOC644936","ACTB","Tophat",NA,NA,NA
"13738","TCGA-AB-2854-03A_1","LRRFIP1","KCNMB3","Tophat",NA,NA,NA
"13739","TCGA-AB-2854-03A_1","NDUFB9","ENSG00000236238","Tophat",NA,NA,NA
"13740","TCGA-AB-2854-03A_1","OST4","AGBL5","Tophat",NA,NA,NA
"13741","TCGA-AB-2854-03A_1","P2RY11","EIF3G","Tophat",NA,NA,NA
"13742","TCGA-AB-2854-03A_1","PCBD2","ENSG00000230021","Tophat",NA,NA,NA
"13743","TCGA-AB-2854-03A_1","PCBD2","ENSG00000232177","Tophat",NA,NA,NA
"13744","TCGA-AB-2854-03A_1","PCBD2","KIAA0825","Tophat",NA,NA,NA
"13753","TCGA-AB-2854-03A_1","PCBD2","VPS13B","Tophat",NA,NA,NA
"13754","TCGA-AB-2854-03A_1","PID1","ENSG00000239935","Tophat",NA,NA,NA
"13759","TCGA-AB-2854-03A_1","PID1","ENSG00000251948","Tophat",NA,NA,NA
"13760","TCGA-AB-2854-03A_1","PPEF2","HFM1","Tophat",NA,NA,NA
"13761","TCGA-AB-2854-03A_1","PPEF2","SEC14L1","Tophat",NA,NA,NA
"13762","TCGA-AB-2854-03A_1","PTEN","RPL11","Tophat",NA,NA,NA
"13763","TCGA-AB-2854-03A_1","RPS19","ENSG00000214612","Tophat",NA,NA,NA
"13764","TCGA-AB-2854-03A_1","RPS23","ENSG00000230629","Tophat",NA,NA,NA
"13765","TCGA-AB-2854-03A_1","RYR2","ENSG00000226958","Tophat",NA,NA,NA
"13766","TCGA-AB-2854-03A_1","RYR2","SLCO5A1","Tophat",NA,NA,NA
"13767","TCGA-AB-2854-03A_1","SEC14L1","HFM1","Tophat",NA,NA,NA
"13769","TCGA-AB-2854-03A_1","SNHG5","ZNF652","Tophat",NA,NA,NA
"13770","TCGA-AB-2854-03A_1","TMC6","TMC8","Tophat",NA,NA,NA
"13771","TCGA-AB-2854-03A_1","WIZ","ENSG00000255293","Tophat",NA,NA,NA
"13772","TCGA-AB-2854-03A_1","ZNF746","ZNF767P","Tophat",NA,NA,NA
"13773","TCGA-AB-2854-03A_1","CTBS","GNG5",NA,"Soapfuse",NA,NA
"13785","TCGA-AB-2854-03A_1","FAM117A","SLC35B1",NA,"Soapfuse",NA,NA
"13788","TCGA-AB-2854-03A_1","IGHA1","NEGR1",NA,"Soapfuse",NA,NA
"13789","TCGA-AB-2854-03A_1","IGHV3-9","IGHM",NA,"Soapfuse",NA,NA
"13790","TCGA-AB-2854-03A_1","KLHL33","TEP1",NA,"Soapfuse",NA,NA
"13792","TCGA-AB-2854-03A_1","NDUFB8","SEC31B",NA,"Soapfuse",NA,NA
"13828","TCGA-AB-2854-03A_1","RPL39","NT5C2",NA,"Soapfuse",NA,NA
"13831","TCGA-AB-2854-03A_1","SIRPB2","NSFL1C",NA,"Soapfuse",NA,NA
"13853","TCGA-AB-2854-03A_1","VAMP8","VAMP5",NA,"Soapfuse",NA,NA
"13856","TCGA-AB-2855-03A_7","ANKRD30BL","PCBD2","Tophat",NA,NA,NA
"13857","TCGA-AB-2855-03A_7","DDX3Y","DDX3X","Tophat",NA,NA,NA
"13858","TCGA-AB-2855-03A_7","DLG2","UNC45B","Tophat",NA,NA,NA
"13860","TCGA-AB-2855-03A_7","ENO1","EDARADD","Tophat",NA,NA,NA
"13861","TCGA-AB-2855-03A_7","EXOC7","ZACN","Tophat",NA,NA,NA
"13862","TCGA-AB-2855-03A_7","HFM1","CD74","Tophat",NA,NA,NA
"13863","TCGA-AB-2855-03A_7","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"13865","TCGA-AB-2855-03A_7","HFM1","ENSG00000239935","Tophat",NA,NA,NA
"13866","TCGA-AB-2855-03A_7","HFM1","ENSG00000251948","Tophat",NA,NA,NA
"13867","TCGA-AB-2855-03A_7","HFM1","PCBD2","Tophat",NA,NA,NA
"13868","TCGA-AB-2855-03A_7","HLA-G","HLA-B","Tophat",NA,NA,NA
"13869","TCGA-AB-2855-03A_7","HLA-H","HLA-B","Tophat",NA,NA,NA
"13870","TCGA-AB-2855-03A_7","IGFBP7-AS1","IGFBP7","Tophat",NA,NA,NA
"13873","TCGA-AB-2855-03A_7","KANSL1","ENSG00000246634","Tophat",NA,NA,NA
"13874","TCGA-AB-2855-03A_7","LMTK2","TBC1D5","Tophat",NA,NA,NA
"13875","TCGA-AB-2855-03A_7","LONP1","RPL36","Tophat",NA,NA,NA
"13876","TCGA-AB-2855-03A_7","LTB4R2","LTB4R","Tophat",NA,NA,NA
"13877","TCGA-AB-2855-03A_7","LTV1","SYPL1","Tophat",NA,NA,NA
"13878","TCGA-AB-2855-03A_7","NOTCH2NL","ENSG00000241781","Tophat",NA,NA,NA
